;-0.453993;-0.006592;-0.938017;-0.376598;0.023194;-0.948637;-0.335948;-0.009522;-0.971709;-0.348765;-0.007935;-0.976348;-0.177374;-0.076052;-1.060091;-0.109500;0.198614;-1.020661;-0.434095;-0.151860;-0.979156;-0.192633;-0.213752;-0.966948;-0.328135;0.094729;-1.031525;-0.340220;-0.250618;-0.951811;-0.254158;-0.224372;-0.986358;-0.272591;-0.265145;-0.942900;-0.053102;0.786157;-0.662496;0.021241;0.795312;-0.665792;0.180670;0.801782;-0.600360;-0.356090;0.947416;-0.192144;-0.059450;0.362438;-0.984771
;-0.452284;-0.005737;-0.935209;-0.374889;0.023682;-0.949492;-0.334727;-0.009156;-0.973296;-0.346568;-0.005860;-0.973906;-0.176397;-0.074465;-1.060457;-0.107059;0.198492;-1.021027;-0.432508;-0.151616;-0.975860;-0.190191;-0.212897;-0.965117;-0.326426;0.093997;-1.032258;-0.337290;-0.249519;-0.942289;-0.251717;-0.224372;-0.978545;-0.270638;-0.265267;-0.941190;-0.052980;0.785302;-0.661031;0.020386;0.788354;-0.667012;0.180181;0.801660;-0.601336;-0.357677;0.945829;-0.191046;-0.060305;0.361949;-0.985259
;-0.450575;-0.007202;-0.933988;-0.374401;0.023682;-0.948759;-0.333750;-0.009644;-0.975249;-0.345103;-0.007080;-0.973052;-0.175054;-0.077151;-1.059480;-0.106082;0.198126;-1.020783;-0.431532;-0.152592;-0.976470;-0.189825;-0.214240;-0.965483;-0.325693;0.094607;-1.031769;-0.336924;-0.250862;-0.949125;-0.252327;-0.224860;-0.983794;-0.271248;-0.264656;-0.944242;-0.050783;0.787743;-0.659077;0.021241;0.788964;-0.666402;0.180792;0.801538;-0.599261;-0.356578;0.944853;-0.191290;-0.058473;0.361705;-0.984649
;-0.451430;-0.004517;-0.933012;-0.374401;0.025758;-0.947905;-0.334971;-0.008545;-0.975127;-0.346446;-0.004273;-0.971831;-0.177007;-0.075198;-1.060701;-0.106693;0.200445;-1.019684;-0.432264;-0.149785;-0.975371;-0.191900;-0.212531;-0.965972;-0.326670;0.095096;-1.030915;-0.337046;-0.249031;-0.940946;-0.251961;-0.223884;-0.979400;-0.271004;-0.264046;-0.942045;-0.052248;0.791284;-0.662984;0.020753;0.790307;-0.666646;0.180059;0.801538;-0.600482;-0.357189;0.946440;-0.193487;-0.059206;0.362316;-0.985503
;-0.450819;-0.008179;-0.934598;-0.373913;0.023072;-0.948271;-0.333872;-0.010376;-0.974517;-0.345958;-0.007447;-0.970610;-0.175054;-0.077883;-1.058626;-0.106449;0.197150;-1.020661;-0.432508;-0.152470;-0.976104;-0.190802;-0.213263;-0.965117;-0.327402;0.094241;-1.031159;-0.338755;-0.251350;-0.948637;-0.252327;-0.224860;-0.983672;-0.271737;-0.265633;-0.942777;-0.050539;0.789453;-0.659322;0.021363;0.789208;-0.663838;0.181158;0.800195;-0.599261;-0.355602;0.946318;-0.192755;-0.060060;0.362194;-0.985870
;-0.451430;-0.006592;-0.935087;-0.375988;0.024537;-0.947905;-0.335459;-0.009522;-0.974395;-0.346690;-0.004761;-0.973296;-0.176397;-0.075198;-1.059236;-0.106693;0.198614;-1.021637;-0.433363;-0.151616;-0.975737;-0.191534;-0.212287;-0.967314;-0.327891;0.094851;-1.031281;-0.338145;-0.250008;-0.943388;-0.251595;-0.223517;-0.982452;-0.270638;-0.266121;-0.943022;-0.050905;0.793847;-0.660787;0.020142;0.792260;-0.666768;0.181646;0.801416;-0.599872;-0.356700;0.946562;-0.191778;-0.058840;0.363536;-0.985992
;-0.451674;-0.005860;-0.934965;-0.376476;0.023682;-0.947172;-0.335703;-0.009156;-0.974395;-0.347423;-0.006104;-0.972686;-0.176153;-0.075564;-1.057161;-0.106937;0.199347;-1.022003;-0.434461;-0.151128;-0.976592;-0.191900;-0.212653;-0.967436;-0.328257;0.094729;-1.031403;-0.339122;-0.250374;-0.945707;-0.253181;-0.224006;-0.984283;-0.273080;-0.265389;-0.942655;-0.051271;0.792016;-0.660298;0.020508;0.790673;-0.666890;0.180914;0.800561;-0.599994;-0.356334;0.946073;-0.192633;-0.059328;0.362194;-0.986236
;-0.452528;-0.007080;-0.934354;-0.375866;0.023316;-0.947416;-0.335948;-0.010010;-0.975005;-0.347178;-0.007691;-0.972930;-0.177251;-0.077395;-1.057039;-0.108035;0.198370;-1.023346;-0.434461;-0.152592;-0.976714;-0.192389;-0.215216;-0.967558;-0.328745;0.094119;-1.031647;-0.338389;-0.250496;-0.944242;-0.252083;-0.224738;-0.981231;-0.272713;-0.265511;-0.941679;-0.051881;0.791772;-0.660542;0.020386;0.789819;-0.668233;0.180059;0.800073;-0.600238;-0.356578;0.946562;-0.192511;-0.060549;0.362316;-0.986968
;-0.453139;-0.006714;-0.934843;-0.376842;0.023316;-0.947416;-0.336314;-0.009156;-0.974150;-0.347545;-0.004395;-0.971831;-0.177374;-0.076785;-1.057893;-0.107913;0.200079;-1.023468;-0.434705;-0.151738;-0.976836;-0.191778;-0.213752;-0.966948;-0.327280;0.094485;-1.032746;-0.339854;-0.249519;-0.945951;-0.253304;-0.224372;-0.980132;-0.272103;-0.265145;-0.941679;-0.051149;0.791406;-0.659688;0.021119;0.789819;-0.666890;0.179449;0.800317;-0.599139;-0.356212;0.945585;-0.192511;-0.059816;0.361705;-0.986358
;-0.453261;-0.007202;-0.936674;-0.375988;0.022828;-0.948881;-0.335703;-0.009766;-0.975249;-0.346568;-0.006836;-0.970977;-0.176885;-0.077639;-1.056672;-0.107303;0.199103;-1.022003;-0.433973;-0.152837;-0.976226;-0.191046;-0.214118;-0.965972;-0.327280;0.093875;-1.032746;-0.338389;-0.250740;-0.945097;-0.251595;-0.225837;-0.981475;-0.272225;-0.265755;-0.940336;-0.051637;0.791039;-0.659200;0.020753;0.789941;-0.666768;0.180425;0.800317;-0.599750;-0.356578;0.945707;-0.192877;-0.060182;0.361949;-0.987212
