;-0.424940;-0.036500;-0.950712;-0.349498;0.018311;-0.959624;-0.312876;-0.029176;-0.982696;-0.359142;0.002075;-0.970732;-0.203986;-0.062258;-1.054109;-0.098270;0.184942;-1.024933;-0.451185;-0.149174;-0.967803;-0.212897;-0.210211;-0.964018;-0.325693;0.089846;-1.036042;-0.334239;-0.253548;-0.945707;-0.239753;-0.252083;-0.978667;-0.250374;-0.279672;-0.943632;-0.076907;0.787377;-0.666280;0.006958;0.796289;-0.662251;0.182256;0.802514;-0.600360;-0.358898;0.945951;-0.192267;-0.057985;0.364391;-0.986602
;-0.424940;-0.036500;-0.950712;-0.349498;0.018311;-0.959624;-0.312876;-0.029176;-0.982696;-0.359142;0.002075;-0.970732;-0.203986;-0.062258;-1.054109;-0.098270;0.184942;-1.024933;-0.451185;-0.149174;-0.967803;-0.212897;-0.210211;-0.964018;-0.325693;0.089846;-1.036042;-0.334239;-0.253548;-0.945707;-0.239753;-0.252083;-0.978667;-0.250374;-0.279672;-0.943632;-0.076907;0.787377;-0.666280;0.006958;0.796289;-0.662251;0.182256;0.802514;-0.600360;-0.358898;0.945951;-0.192267;-0.057985;0.364391;-0.986602
;-0.424940;-0.036500;-0.950712;-0.349498;0.018311;-0.959624;-0.312876;-0.029176;-0.982696;-0.359142;0.002075;-0.970732;-0.203986;-0.062258;-1.054109;-0.098270;0.184942;-1.024933;-0.451185;-0.149174;-0.967803;-0.212897;-0.210211;-0.964018;-0.325693;0.089846;-1.036042;-0.334239;-0.253548;-0.945707;-0.239753;-0.252083;-0.978667;-0.250374;-0.279672;-0.943632;-0.076907;0.787377;-0.666280;0.006958;0.796289;-0.662251;0.182256;0.802514;-0.600360;-0.358898;0.945951;-0.192267;-0.057985;0.364391;-0.986602
;-0.316808;-0.024489;-0.710998;-0.260912;0.015385;-0.716460;-0.233328;-0.020483;-0.733484;-0.267466;0.004916;-0.724836;-0.152760;-0.044244;-0.785557;-0.072738;0.139924;-0.764528;-0.336290;-0.108698;-0.723288;-0.158859;-0.154581;-0.719009;-0.242886;0.068369;-0.772266;-0.250169;-0.187354;-0.706628;-0.179343;-0.186990;-0.731390;-0.186899;-0.207837;-0.703988;-0.057262;0.587279;-0.494603;0.005371;0.594471;-0.493693;0.135463;0.597839;-0.447264;-0.267375;0.705354;-0.142109;-0.043607;0.272109;-0.735214
;-0.231056;-0.020847;-0.517374;-0.189657;0.009511;-0.521616;-0.169400;-0.015710;-0.533120;-0.194073;-0.000243;-0.526291;-0.110486;-0.034250;-0.571025;-0.053037;0.100254;-0.557050;-0.245060;-0.082500;-0.524898;-0.114838;-0.115811;-0.523116;-0.176625;0.048879;-0.560994;-0.181571;-0.138867;-0.513837;-0.129926;-0.137092;-0.530441;-0.135603;-0.151645;-0.511560;-0.041238;0.426694;-0.360922;0.004443;0.432284;-0.360348;0.099762;0.435092;-0.326196;-0.194895;0.513443;-0.103799;-0.032453;0.197719;-0.535090
;-0.172323;-0.013789;-0.383775;-0.141240;0.007533;-0.386933;-0.126800;-0.010693;-0.396221;-0.145526;0.002454;-0.393229;-0.083500;-0.022764;-0.426248;-0.041471;0.074794;-0.413122;-0.182836;-0.059492;-0.391556;-0.085557;-0.084827;-0.390502;-0.131178;0.036831;-0.417239;-0.134949;-0.101805;-0.381325;-0.096786;-0.101937;-0.395771;-0.100648;-0.112587;-0.380630;-0.030691;0.317379;-0.268338;0.003125;0.320994;-0.267275;0.074428;0.322266;-0.242130;-0.144775;0.381668;-0.077342;-0.023063;0.147785;-0.397687
;-0.125308;-0.010656;-0.280332;-0.103044;0.006192;-0.281386;-0.092270;-0.007870;-0.289033;-0.105896;-0.000257;-0.285256;-0.060850;-0.018164;-0.307952;-0.030355;0.053804;-0.300088;-0.133490;-0.042847;-0.284217;-0.062702;-0.061550;-0.283361;-0.095722;0.026713;-0.302728;-0.098644;-0.073993;-0.278194;-0.071318;-0.074089;-0.287640;-0.074306;-0.081128;-0.278043;-0.023133;0.230861;-0.195619;0.001208;0.233759;-0.194579;0.053804;0.235572;-0.176726;-0.106505;0.278265;-0.056813;-0.017848;0.107452;-0.289656
;-0.091408;-0.007040;-0.203899;-0.075482;0.003971;-0.205287;-0.067734;-0.006257;-0.210582;-0.077467;0.000878;-0.206859;-0.045058;-0.012501;-0.224698;-0.022345;0.038957;-0.218890;-0.096828;-0.032141;-0.205748;-0.045518;-0.044058;-0.205925;-0.069801;0.019163;-0.220988;-0.072193;-0.053907;-0.203586;-0.051251;-0.054332;-0.209036;-0.054401;-0.059896;-0.201168;-0.016026;0.166318;-0.141129;0.000701;0.168870;-0.141882;0.039134;0.170544;-0.127920;-0.076844;0.202040;-0.042211;-0.012627;0.077888;-0.210947
;-0.068286;-0.005540;-0.153073;-0.056920;0.002970;-0.154020;-0.074136;-0.004498;-0.159078;-0.058771;-0.000165;-0.157753;-0.033158;-0.010265;-0.169454;-0.016532;0.029416;-0.165201;-0.073710;-0.024682;-0.155735;-0.034688;-0.033414;-0.154863;-0.053584;0.014517;-0.167592;-0.054643;-0.041604;-0.152201;-0.038703;-0.040826;-0.156734;-0.040786;-0.045444;-0.152127;-0.012719;0.125509;-0.108767;0.000342;0.127053;-0.107595;0.029548;0.128579;-0.096420;-0.057940;0.151409;-0.032124;-0.009263;0.058447;-0.158437
;-0.049252;-0.003759;-0.111821;-0.040286;0.001803;-0.111889;-0.030622;-0.003356;-0.114410;-0.041187;0.000412;-0.111851;-0.022757;-0.007102;-0.122036;-0.010148;0.021724;-0.119833;-0.052217;-0.017398;-0.113134;-0.024490;-0.024362;-0.111525;-0.037951;0.010103;-0.120329;-0.038808;-0.029425;-0.111808;-0.027407;-0.028682;-0.114303;-0.028565;-0.032392;-0.109537;-0.008087;0.090733;-0.077152;0.001401;0.092120;-0.077453;0.021288;0.093318;-0.068449;-0.041026;0.109726;-0.023425;-0.006374;0.042015;-0.115363
