;-0.424695;-0.013062;-0.946684;-0.356578;0.032105;-0.955107;-0.320566;0.007447;-0.985137;-0.315073;-0.008911;-0.981719;-0.144902;-0.072146;-1.064851;-0.071291;0.178106;-1.030549;-0.430921;-0.136113;-0.977813;-0.174810;-0.198126;-0.975249;-0.311045;0.086673;-1.039704;-0.344005;-0.243049;-0.946073;-0.234992;-0.248176;-0.978545;-0.201422;-0.299692;-0.947782;-0.172491;0.733665;-0.701315;0.019898;0.793847;-0.660176;0.187994;0.796655;-0.598040;-0.313852;0.958769;-0.177496;-0.500259;0.278573;-0.872463
;-0.424695;-0.013062;-0.946684;-0.356578;0.032105;-0.955107;-0.320566;0.007447;-0.985137;-0.315073;-0.008911;-0.981719;-0.144902;-0.072146;-1.064851;-0.071291;0.178106;-1.030549;-0.430921;-0.136113;-0.977813;-0.174810;-0.198126;-0.975249;-0.311045;0.086673;-1.039704;-0.344005;-0.243049;-0.946073;-0.234992;-0.248176;-0.978545;-0.201422;-0.299692;-0.947782;-0.172491;0.733665;-0.701315;0.019898;0.793847;-0.660176;0.187994;0.796655;-0.598040;-0.313852;0.958769;-0.177496;-0.500259;0.278573;-0.872463
;-0.424695;-0.013062;-0.946684;-0.356578;0.032105;-0.955107;-0.320566;0.007447;-0.985137;-0.315073;-0.008911;-0.981719;-0.144902;-0.072146;-1.064851;-0.071291;0.178106;-1.030549;-0.430921;-0.136113;-0.977813;-0.174810;-0.198126;-0.975249;-0.311045;0.086673;-1.039704;-0.344005;-0.243049;-0.946073;-0.234992;-0.248176;-0.978545;-0.201422;-0.299692;-0.947782;-0.172491;0.733665;-0.701315;0.019898;0.793847;-0.660176;0.187994;0.796655;-0.598040;-0.313852;0.958769;-0.177496;-0.500259;0.278573;-0.872463
;-0.319518;-0.013991;-0.707900;-0.268097;0.022440;-0.710989;-0.241933;0.004179;-0.730885;-0.237844;-0.000636;-0.730522;-0.112654;-0.050058;-0.791573;-0.055873;0.134730;-0.766408;-0.323061;-0.105113;-0.725253;-0.132913;-0.149357;-0.721346;-0.233393;0.062959;-0.773948;-0.255378;-0.184425;-0.696908;-0.175249;-0.187150;-0.725798;-0.149720;-0.224308;-0.706083;-0.133458;0.545552;-0.529290;0.014354;0.600334;-0.493768;0.138818;0.594974;-0.447889;-0.236300;0.715441;-0.131732;-0.373483;0.209863;-0.649938
;-0.229844;-0.004928;-0.515621;-0.192601;0.020102;-0.514496;-0.173605;0.004895;-0.530004;-0.170814;-0.004450;-0.532311;-0.078596;-0.038558;-0.575482;-0.039677;0.097194;-0.557034;-0.232505;-0.069400;-0.529637;-0.094457;-0.104623;-0.527510;-0.167583;0.048190;-0.563661;-0.184696;-0.130525;-0.510743;-0.126788;-0.133656;-0.530919;-0.108697;-0.160189;-0.514125;-0.095916;0.392793;-0.380012;0.011573;0.433629;-0.353425;0.100605;0.431244;-0.322864;-0.170491;0.518614;-0.094840;-0.270263;0.151563;-0.472034
;-0.168770;-0.008156;-0.376920;-0.142253;0.011931;-0.379222;-0.127918;0.002597;-0.388865;-0.124895;-0.002540;-0.387873;-0.057200;-0.027479;-0.419975;-0.028476;0.070352;-0.406308;-0.169377;-0.055563;-0.385740;-0.069332;-0.079086;-0.384810;-0.122443;0.033807;-0.410528;-0.135402;-0.096686;-0.371122;-0.093597;-0.099065;-0.387392;-0.078852;-0.117840;-0.374398;-0.070578;0.287290;-0.281247;0.006320;0.316345;-0.263950;0.073739;0.316564;-0.237498;-0.124837;0.380180;-0.068809;-0.196896;0.111266;-0.346122
;-0.124475;-0.002615;-0.277592;-0.105577;0.009687;-0.280573;-0.094375;0.002657;-0.288650;-0.091583;0.002287;-0.290091;-0.043433;-0.017162;-0.311960;-0.021715;0.053302;-0.300983;-0.127558;-0.036589;-0.287416;-0.052998;-0.054350;-0.283548;-0.090849;0.025679;-0.303304;-0.101029;-0.070521;-0.276003;-0.069494;-0.072017;-0.288462;-0.059258;-0.088154;-0.280436;-0.051745;0.210864;-0.209730;0.006514;0.234825;-0.194783;0.055820;0.234625;-0.177205;-0.092811;0.282919;-0.052518;-0.148108;0.082267;-0.258596
;-0.091443;-0.003671;-0.205543;-0.077278;0.005793;-0.206732;-0.069056;0.000866;-0.210292;-0.068181;-0.005608;-0.211782;-0.030561;-0.018665;-0.227749;-0.016033;0.036485;-0.219779;-0.092972;-0.028517;-0.210549;-0.037506;-0.041767;-0.207829;-0.066496;0.018202;-0.222528;-0.073266;-0.050672;-0.202883;-0.050193;-0.052201;-0.211752;-0.043115;-0.064007;-0.203353;-0.038635;0.151598;-0.151129;0.004552;0.169084;-0.140808;0.040352;0.169205;-0.126892;-0.066679;0.204359;-0.037600;-0.106386;0.059378;-0.185989
;-0.068060;-0.002011;-0.148656;-0.056852;0.004961;-0.152550;-0.052446;0.000646;-0.157576;-0.052249;0.004105;-0.155954;-0.025267;-0.008008;-0.169146;-0.012967;0.030782;-0.163927;-0.070841;-0.021191;-0.154487;-0.029630;-0.030988;-0.153095;-0.051265;0.013401;-0.165887;-0.054769;-0.037907;-0.147764;-0.038005;-0.039413;-0.155021;-0.032905;-0.049225;-0.150940;-0.029653;0.112498;-0.114516;0.002668;0.125729;-0.107360;0.029750;0.126184;-0.096884;-0.051037;0.152965;-0.031067;-0.081581;0.044222;-0.139074
;-0.050257;-0.000131;-0.109891;-0.042290;0.005379;-0.109705;-0.037935;0.000469;-0.113800;-0.036727;-0.004468;-0.113509;-0.016676;-0.010787;-0.123450;-0.008980;0.019708;-0.118948;-0.050948;-0.011673;-0.112266;-0.021621;-0.020124;-0.109746;-0.037786;0.010715;-0.119485;-0.040865;-0.025861;-0.110396;-0.028239;-0.027399;-0.113540;-0.024355;-0.033909;-0.109510;-0.021194;0.082728;-0.081356;0.002560;0.091367;-0.076333;0.021176;0.090988;-0.068454;-0.036468;0.110627;-0.020447;-0.057865;0.032580;-0.099380
;-0.036176;-0.002093;-0.079320;-0.031070;0.002093;-0.080634;-0.028378;-0.000014;-0.085311;-0.027208;0.002939;-0.083280;-0.013937;-0.004207;-0.092212;-0.006584;0.016917;-0.088774;-0.037324;-0.012397;-0.083082;-0.015889;-0.018768;-0.083386;-0.027723;0.007147;-0.088811;-0.030646;-0.021763;-0.080694;-0.020989;-0.021817;-0.081942;-0.017558;-0.025748;-0.080217;-0.017114;0.061217;-0.061105;0.001449;0.068183;-0.056101;0.015014;0.068264;-0.051334;-0.027741;0.081682;-0.015561;-0.044099;0.023853;-0.073867
;-0.027390;0.001502;-0.058709;-0.022771;0.003221;-0.059667;-0.020004;0.001594;-0.062012;-0.020308;-0.000884;-0.061956;-0.009818;-0.004408;-0.068119;-0.004806;0.012082;-0.064541;-0.027515;-0.006822;-0.062167;-0.011867;-0.011117;-0.060340;-0.019704;0.006465;-0.065191;-0.021571;-0.014996;-0.059444;-0.015056;-0.014858;-0.061335;-0.013086;-0.018262;-0.060165;-0.011959;0.046206;-0.044965;0.001147;0.050400;-0.041491;0.010604;0.050816;-0.038367;-0.020608;0.060878;-0.011271;-0.031570;0.017770;-0.054460
;-0.020140;-0.000240;-0.042877;-0.016596;0.001369;-0.043309;-0.015558;0.000361;-0.046264;-0.015246;-0.000377;-0.044443;-0.006889;-0.002857;-0.048668;-0.003859;0.008539;-0.046950;-0.019342;-0.005684;-0.045042;-0.008827;-0.008814;-0.045668;-0.014272;0.004623;-0.048580;-0.016344;-0.011108;-0.044837;-0.011151;-0.009939;-0.045237;-0.010338;-0.013221;-0.043583;-0.008627;0.033231;-0.031526;0.001014;0.036199;-0.029528;0.008440;0.036324;-0.027785;-0.014664;0.043480;-0.008037;-0.022742;0.012862;-0.039158
;-0.014662;-0.001355;-0.032425;-0.011853;0.001015;-0.032564;-0.011083;-0.000456;-0.033307;-0.011123;0.001711;-0.034039;-0.005741;-0.001666;-0.037534;-0.002861;0.006150;-0.034359;-0.014975;-0.006387;-0.033849;-0.005911;-0.007712;-0.033680;-0.010944;0.002704;-0.035568;-0.011123;-0.009050;-0.031434;-0.007725;-0.008365;-0.032726;-0.007212;-0.010889;-0.030867;-0.006397;0.024368;-0.025095;0.000390;0.027926;-0.022889;0.007254;0.027204;-0.021597;-0.011144;0.032601;-0.005687;-0.017134;0.009356;-0.029758
;-0.009489;-0.000814;-0.023129;-0.008236;0.000654;-0.023588;-0.008209;0.000023;-0.024580;-0.007612;-0.001966;-0.024221;-0.003401;-0.003367;-0.026513;-0.001112;0.003611;-0.026513;-0.010523;-0.003337;-0.025513;-0.004062;-0.004398;-0.024227;-0.007123;0.001623;-0.025252;-0.009132;-0.006183;-0.025980;-0.005927;-0.005592;-0.025585;-0.005731;-0.007530;-0.023597;-0.004060;0.016779;-0.016775;0.000107;0.019833;-0.015964;0.004330;0.018052;-0.014749;-0.007538;0.023615;-0.003093;-0.011121;0.006317;-0.021979
;-0.008251;0.000303;-0.016502;-0.007227;0.000124;-0.016935;-0.006388;0.000563;-0.018583;-0.006125;0.002082;-0.017316;-0.003261;0.000220;-0.018932;-0.001374;0.003872;-0.019023;-0.008840;-0.001395;-0.016732;-0.004390;-0.002639;-0.017683;-0.006216;0.001573;-0.019811;-0.005894;-0.003606;-0.014625;-0.004416;-0.004438;-0.017422;-0.003451;-0.005973;-0.019488;-0.004843;0.012590;-0.015406;-0.000830;0.014683;-0.012801;0.003317;0.013629;-0.012169;-0.006525;0.017864;-0.003305;-0.009830;0.005070;-0.017465
;-0.005750;-0.000224;-0.012568;-0.004736;-0.000444;-0.012172;-0.004480;0.000411;-0.012483;-0.004645;-0.001508;-0.012538;-0.001933;-0.000997;-0.013272;-0.001536;0.002023;-0.014050;-0.006001;-0.000572;-0.012113;-0.002222;-0.001391;-0.012539;-0.003642;0.001236;-0.014002;-0.005277;-0.002006;-0.012801;-0.004110;-0.003504;-0.014485;-0.003051;-0.003911;-0.013855;-0.003176;0.008558;-0.009365;-0.000071;0.010351;-0.009513;0.002508;0.010295;-0.008251;-0.004580;0.012137;-0.003745;-0.007347;0.003786;-0.012469
;-0.005154;-0.000606;-0.009488;-0.003885;-0.000500;-0.009733;-0.003167;-0.000411;-0.010314;-0.003553;0.000944;-0.011152;-0.001227;0.000163;-0.010089;-0.000850;0.002535;-0.010211;-0.004627;-0.002456;-0.010488;-0.002147;-0.002608;-0.008669;-0.002470;0.000632;-0.010265;-0.003214;-0.002789;-0.008239;-0.002277;-0.003078;-0.008575;-0.001419;-0.003020;-0.009803;-0.002042;0.007195;-0.006540;0.000747;0.008144;-0.006825;0.002355;0.007216;-0.006706;-0.002264;0.009264;-0.001923;-0.004097;0.003018;-0.009239
;-0.003388;0.000640;-0.005801;-0.002351;0.001084;-0.007167;-0.001907;-0.000034;-0.008510;-0.001648;-0.001754;-0.007315;-0.000642;-0.001790;-0.006977;-0.000816;0.001071;-0.007068;-0.002540;-0.001467;-0.007366;-0.001146;-0.001671;-0.007193;-0.001933;0.000289;-0.009475;-0.001942;-0.002717;-0.006417;-0.001243;-0.002751;-0.007669;-0.000512;-0.002525;-0.007219;-0.000248;0.004910;-0.004513;0.000830;0.005891;-0.006273;0.001483;0.006291;-0.004545;-0.002143;0.007454;-0.001616;-0.003146;0.001613;-0.007071
;-0.002202;-0.000245;-0.006716;-0.001624;-0.000189;-0.007089;-0.001567;-0.000025;-0.005400;-0.001112;0.000501;-0.005418;0.000066;-0.001838;-0.004905;0.000384;0.000069;-0.005683;-0.001584;-0.000269;-0.005544;-0.000212;-0.002641;-0.005240;-0.000874;0.000655;-0.005391;-0.001326;-0.001001;-0.006098;-0.000906;-0.001026;-0.005676;0.000250;-0.001128;-0.005259;-0.000181;0.004911;-0.002576;0.000871;0.004558;-0.002524;0.000725;0.005206;-0.002778;-0.002095;0.005342;-0.000466;-0.002025;0.001709;-0.005241
;-0.000458;-0.000819;-0.003367;-0.000209;-0.000141;-0.003554;0.000015;0.000255;-0.003296;-0.001101;0.002374;-0.004856;-0.000952;0.000632;-0.004019;0.000377;0.000961;-0.004143;-0.001180;-0.000928;-0.004131;0.000024;-0.000239;-0.003813;-0.001652;0.000761;-0.003107;-0.001351;-0.001019;-0.003725;-0.000311;-0.000764;-0.002956;0.000186;-0.000386;-0.003555;-0.000408;0.003750;-0.000373;0.000376;0.003396;-0.002336;-0.000370;0.002878;-0.002161;-0.001470;0.003616;-0.000256;-0.001600;0.001546;-0.003905
;-0.000775;0.000380;-0.003064;-0.000329;0.000164;-0.003022;-0.000078;0.000716;-0.002923;-0.000533;-0.000669;-0.002904;0.000284;-0.001225;-0.002562;0.000185;0.000609;-0.002298;-0.000502;-0.000230;-0.001935;-0.000426;-0.000085;-0.003211;-0.000224;0.001438;-0.002698;-0.000538;-0.001182;-0.003855;-0.000846;0.000154;-0.002322;-0.000485;-0.000103;-0.004174;-0.000207;0.002279;-0.001157;-0.000170;0.002908;-0.000366;-0.000357;0.002355;-0.001125;-0.001067;0.002447;0.000168;0.000256;0.001565;-0.002568
;-0.000031;0.001170;0.000705;-0.000330;0.000833;-0.000870;-0.000592;0.000077;-0.001869;-0.000479;0.000760;-0.002033;-0.000863;0.000711;-0.002497;-0.000311;0.000266;-0.001590;-0.001437;0.000813;-0.001146;-0.001649;0.000473;-0.002971;-0.000788;0.000694;-0.002775;-0.000482;-0.000240;-0.000676;-0.000529;-0.000601;-0.001162;-0.001336;-0.001324;-0.001534;-0.000687;0.001576;-0.002987;-0.000213;0.002393;-0.000624;0.000274;0.001988;-0.001625;-0.000780;0.001967;-0.000591;-0.001954;0.000252;-0.001788
;-0.001744;-0.001305;-0.002646;-0.000697;-0.000740;-0.002275;-0.000168;-0.001210;-0.001477;-0.000808;-0.001971;-0.000150;-0.000278;-0.001646;-0.001399;-0.000140;-0.001070;-0.001723;-0.001972;-0.001298;-0.002118;-0.000590;-0.001460;-0.001479;-0.000856;-0.001296;-0.001605;0.000004;-0.002170;-0.001226;-0.000211;-0.001895;-0.000500;0.000005;-0.001978;-0.000504;-0.000057;0.000264;-0.001853;0.000023;0.000507;-0.000735;0.000656;0.001294;0.000334;-0.000488;0.001278;-0.000529;-0.000996;-0.000538;-0.001507
;-0.001183;-0.000151;-0.001129;-0.000776;-0.000095;-0.000680;-0.000389;-0.000527;-0.000899;-0.001302;0.000699;-0.000911;-0.001628;0.001204;-0.002267;-0.000102;0.000377;-0.002147;-0.001260;-0.000947;-0.002525;-0.000875;-0.001421;-0.001435;-0.001159;-0.000945;-0.001705;-0.001243;-0.001494;-0.002052;-0.000243;-0.001204;-0.001255;-0.001243;-0.001087;-0.001258;-0.000398;0.000816;-0.001174;-0.000340;0.000459;-0.001159;0.000835;0.001478;-0.000558;-0.000712;0.001288;-0.002345;-0.001261;-0.000303;-0.001099
;-0.000885;0.000618;-0.001392;-0.000580;0.000568;-0.001513;-0.000565;-0.000485;-0.001129;-0.000061;-0.001029;-0.001046;0.000061;-0.000195;-0.001422;-0.000168;0.000008;-0.000602;-0.000121;-0.000069;-0.000427;-0.000107;0.000124;-0.001438;-0.001049;0.000023;-0.001640;-0.000200;0.000161;-0.000713;0.000275;-0.000079;-0.001486;-0.000747;0.000100;-0.002036;-0.000206;0.000154;0.001313;-0.000071;0.000526;0.000320;0.000077;0.001288;-0.000417;-0.000259;0.001055;0.000072;-0.000578;0.000230;-0.001279
;-0.000465;0.000715;-0.000745;-0.000067;0.001122;-0.000124;-0.000233;0.000357;0.000865;0.000045;0.001558;-0.000405;0.000399;0.001543;-0.001033;-0.000211;0.001247;0.000716;-0.000088;0.000925;-0.000754;0.000011;0.001066;-0.000424;-0.000408;0.001436;-0.001458;0.000387;0.001181;-0.000074;-0.000510;0.000298;-0.000193;-0.000809;0.000516;-0.001125;0.000205;0.000821;0.000067;-0.000407;0.000914;-0.000477;0.000410;0.000847;-0.000924;-0.001163;0.000145;-0.000302;0.000024;0.001231;-0.001372
;0.000200;-0.000104;-0.000009;0.000862;0.000656;-0.000366;0.000099;0.000632;-0.000357;0.000581;-0.000660;0.000974;0.000389;0.000697;0.000505;-0.000340;0.000658;0.000079;0.000390;-0.000038;-0.000837;0.000191;-0.000298;0.001051;-0.000396;0.000070;-0.000542;0.000563;0.000609;-0.000694;-0.000199;-0.000234;-0.000509;-0.000331;0.000021;-0.000658;0.000244;0.000431;0.000780;0.000608;0.000045;-0.000174;0.000763;0.000177;-0.000417;-0.000413;0.000200;0.000413;0.024003;0.000099;0.000343
;0.000500;0.000102;-0.000895;0.000450;-0.000144;-0.001066;0.001227;-0.000162;-0.001326;0.000156;-0.000747;0.000087;0.000372;-0.000648;0.000368;-0.000070;0.000035;-0.000209;0.000195;-0.000206;-0.001231;-0.000394;-0.000217;0.000765;-0.000110;-0.000926;-0.000483;0.000321;0.000709;-0.001127;-0.000144;-0.000703;-0.000370;-0.000240;0.000015;-0.000123;0.000444;0.000491;0.000034;0.000709;0.000565;-0.000748;0.000377;0.000217;-0.000570;0.000143;0.000501;0.000300;-0.005629;-0.000106;0.000427
